image,class,config,psnr,ssim,mse,rmse,mae,ambe,ncc,uqi,delta_e,enh_brightness,enh_contrast,enh_entropy,enh_eme,enh_avg_gradient,enh_laplacian_var,enh_colorfulness,enh_edge_density,enh_michelson,orig_brightness,orig_contrast,orig_entropy,orig_eme,orig_avg_gradient,orig_laplacian_var,orig_colorfulness,orig_edge_density,orig_michelson,cii,entropy_gain,sharpness_gain,eme_gain,colorfulness_gain
hp_01.png,helicobacter_pylori,space:ycrcb,25.953,0.8841,162.507,12.7478,9.0601,7.159,0.9692,0.9385,3.1969,48.8209,36.6046,6.1107,25.5137,28.7849,182.1366,33.687,1.7471,0.9833,41.6618,30.001,6.0597,52.2457,17.6875,70.5856,34.4542,0.0198,1.0,1.2201,0.051,1.6274,0.4883,0.9777
hp_01.png,helicobacter_pylori,space:lab,26.245,0.8844,151.8777,12.3239,8.6415,6.9437,0.973,0.9426,3.146,48.6055,36.6597,6.1909,24.5177,30.0328,199.9195,35.0291,3.5217,0.9836,41.6618,30.001,6.0597,52.2457,17.6875,70.5856,34.4542,0.0198,1.0,1.2219,0.1312,1.698,0.4693,1.0167
hp_01.png,helicobacter_pylori,space:hsi,25.4694,0.8977,161.6746,12.7151,8.8546,6.6761,0.9648,0.9369,3.5924,48.338,36.3481,6.1744,25.4741,27.8005,166.424,41.4056,0.9537,0.9835,41.6618,30.001,6.0597,52.2457,17.6875,70.5856,34.4542,0.0198,1.0,1.2116,0.1147,1.5718,0.4876,1.2018
hp_01.png,helicobacter_pylori,contrast:clahe_sk,20.5493,0.5303,493.1118,22.2061,18.9469,11.2649,0.8583,0.8157,8.5854,52.9267,37.1156,6.942,41.1557,48.6978,710.831,42.9785,14.3784,0.9699,41.6618,30.001,6.0597,52.2457,17.6875,70.5856,34.4542,0.0198,1.0,1.2371,0.8823,2.7532,0.7877,1.2474
hp_01.png,helicobacter_pylori,contrast:he,21.336,0.6708,412.2767,20.3046,17.1073,17.0979,0.975,0.8953,7.8844,58.7598,37.9387,6.9352,47.3789,34.281,554.3105,44.9094,4.5212,0.9844,41.6618,30.001,6.0597,52.2457,17.6875,70.5856,34.4542,0.0198,1.0,1.2646,0.8755,1.9381,0.9068,1.3035
hp_01.png,helicobacter_pylori,contrast:bbhe,22.7337,0.6713,305.1328,17.4681,13.514,9.72,0.9481,0.8943,5.6082,51.3818,39.3811,6.7952,22.9146,35.6007,339.7271,44.356,10.1654,0.9549,41.6618,30.001,6.0597,52.2457,17.6875,70.5856,34.4542,0.0198,1.0,1.3127,0.7355,2.0128,0.4386,1.2874
hp_01.png,helicobacter_pylori,contrast:dsihe,22.6146,0.64,313.5007,17.706,14.0191,8.5289,0.931,0.8849,5.7871,50.1908,38.9234,6.7325,21.0821,36.4286,385.2446,43.7317,11.2045,0.9412,41.6618,30.001,6.0597,52.2457,17.6875,70.5856,34.4542,0.0198,1.0,1.2974,0.6728,2.0596,0.4035,1.2693
hp_01.png,helicobacter_pylori,contrast:agcwd,26.1598,0.7878,135.5951,11.6445,9.6152,7.0816,0.9517,0.9326,4.0977,34.5802,27.7326,5.4197,16.6902,22.1089,135.7779,31.0741,0.9491,0.8868,41.6618,30.001,6.0597,52.2457,17.6875,70.5856,34.4542,0.0198,1.0,0.9244,-0.64,1.25,0.3195,0.9019
hp_01.png,helicobacter_pylori,contrast:msr,24.2004,0.7143,213.9231,14.6261,11.1536,8.8296,0.9536,0.921,5.1699,50.4914,35.9875,6.9016,44.9816,36.5129,351.9643,41.4647,7.9254,1.0,41.6618,30.001,6.0597,52.2457,17.6875,70.5856,34.4542,0.0198,1.0,1.1995,0.8419,2.0643,0.861,1.2035
hp_01.png,helicobacter_pylori,contrast:stretch,23.549,0.8866,251.772,15.8673,12.945,12.1292,0.9984,0.9277,5.0573,53.791,40.0449,6.159,52.6923,24.0165,135.7017,45.9966,0.1709,1.0,41.6618,30.001,6.0597,52.2457,17.6875,70.5856,34.4542,0.0198,1.0,1.3348,0.0993,1.3578,1.0085,1.335
hp_01.png,helicobacter_pylori,upsample:hu_wbi_literal,29.9913,0.9273,55.8526,7.4735,5.4417,1.7522,0.9704,0.9695,2.3217,39.9096,29.6841,5.9562,24.6009,24.6841,143.9559,34.4439,0.3601,0.9796,41.6618,30.001,6.0597,52.2457,17.6875,70.5856,34.4542,0.0198,1.0,0.9894,-0.1035,1.3956,0.4709,0.9997
hp_01.png,helicobacter_pylori,upsample:bilinear,27.6337,0.9061,96.6965,9.8334,7.1832,3.1893,0.964,0.9549,3.0195,44.8512,33.6981,6.1267,25.6451,27.5009,150.9415,38.6252,1.1642,0.9821,41.6618,30.001,6.0597,52.2457,17.6875,70.5856,34.4542,0.0198,1.0,1.1232,0.067,1.5548,0.4909,1.1211
hp_01.png,helicobacter_pylori,upsample:bicubic,27.4996,0.8951,100.0407,10.002,7.3143,3.3142,0.9628,0.9535,3.0569,44.9761,33.7091,6.1555,25.8794,28.7428,187.8155,38.6872,1.7944,0.9823,41.6618,30.001,6.0597,52.2457,17.6875,70.5856,34.4542,0.0198,1.0,1.1236,0.0958,1.625,0.4953,1.1229
hp_01.png,helicobacter_pylori,upsample:lanczos4,27.5072,0.8969,99.9274,9.9964,7.3228,3.3768,0.9628,0.9536,3.0574,45.0386,33.6638,6.1692,25.7969,28.4113,189.6609,38.6601,1.7227,0.9823,41.6618,30.001,6.0597,52.2457,17.6875,70.5856,34.4542,0.0198,1.0,1.1221,0.1095,1.6063,0.4938,1.1221
hp_01.png,helicobacter_pylori,upsample:nearest,28.0078,0.8965,88.8159,9.4242,6.9684,3.1572,0.9666,0.9584,2.9303,44.819,33.4465,6.1366,25.5969,28.2554,231.384,38.4906,1.8723,0.9821,41.6618,30.001,6.0597,52.2457,17.6875,70.5856,34.4542,0.0198,1.0,1.1148,0.0769,1.5975,0.4899,1.1172
hp_01.png,helicobacter_pylori,upsample:none,28.1262,0.8958,86.3275,9.2913,6.8808,2.5769,0.9653,0.9585,2.9204,44.2388,33.2331,6.1426,25.7383,28.3188,233.8848,38.1445,1.8997,0.982,41.6618,30.001,6.0597,52.2457,17.6875,70.5856,34.4542,0.0198,1.0,1.1077,0.0829,1.6011,0.4926,1.1071
hp_01.png,helicobacter_pylori,sr:none,26.7538,0.828,118.4409,10.8831,8.3061,3.0499,0.9508,0.9433,3.488,44.7118,33.3009,6.581,58.7473,32.1543,200.7223,37.8745,4.0619,0.9828,41.6618,30.001,6.0597,52.2457,17.6875,70.5856,34.4542,0.0198,1.0,1.11,0.5213,1.8179,1.1244,1.0993
hp_01.png,helicobacter_pylori,sr:lanczos_detail,25.7757,0.7226,148.133,12.171,9.305,3.1655,0.9378,0.9294,3.9401,44.8273,33.5714,6.637,33.0243,38.8706,757.3033,38.2979,11.9125,0.9831,41.6618,30.001,6.0597,52.2457,17.6875,70.5856,34.4542,0.0198,1.0,1.119,0.5773,2.1976,0.6321,1.1116
hp_01.png,helicobacter_pylori,sr:ibp,25.5109,0.6897,157.4858,12.5493,9.5962,3.2989,0.9339,0.9251,4.0949,44.9607,33.6263,6.6381,34.6774,38.9454,1118.6432,38.3899,11.8988,0.9831,41.6618,30.001,6.0597,52.2457,17.6875,70.5856,34.4542,0.0198,1.0,1.1208,0.5784,2.2019,0.6637,1.1142
hp_01.png,helicobacter_pylori,sr:unsharp_sr,26.2878,0.7781,131.8215,11.4814,8.8145,3.2656,0.9455,0.9373,3.7242,44.9275,33.4472,6.6482,60.4215,35.9245,368.2288,38.0808,8.3527,1.0,41.6618,30.001,6.0597,52.2457,17.6875,70.5856,34.4542,0.0198,1.0,1.1149,0.5885,2.0311,1.1565,1.1053
hp_02.png,helicobacter_pylori,PAPER,27.4279,0.8937,101.4735,10.0734,7.2763,3.2384,0.9623,0.9529,3.0758,44.8932,33.8354,6.1536,25.8311,28.3419,168.3045,38.4882,1.9958,0.9825,41.6549,30.0543,6.0431,52.3423,17.9381,72.4504,34.3136,0.0214,1.0,1.1258,0.1105,1.58,0.4935,1.1217
hp_02.png,helicobacter_pylori,space:yiq,25.932,0.8866,163.4324,12.7841,9.0316,6.9143,0.9672,0.9374,3.1659,48.5692,36.636,6.1119,25.4456,28.9311,178.9289,33.5431,2.0905,0.9835,41.6549,30.0543,6.0431,52.3423,17.9381,72.4504,34.3136,0.0214,1.0,1.219,0.0688,1.6128,0.4861,0.9775
hp_02.png,helicobacter_pylori,space:ycrcb,25.8438,0.8873,166.7632,12.9137,9.1634,7.1697,0.9677,0.9369,3.231,48.8246,36.703,6.1466,25.4881,29.0138,181.3806,33.5171,2.005,0.9836,41.6549,30.0543,6.0431,52.3423,17.9381,72.4504,34.3136,0.0214,1.0,1.2212,0.1035,1.6174,0.487,0.9768
hp_02.png,helicobacter_pylori,space:lab,26.1072,0.8854,156.8154,12.5226,8.7442,6.981,0.9718,0.9408,3.1869,48.6359,36.8133,6.2041,24.3802,30.2308,199.19,34.8932,3.5172,0.9837,41.6549,30.0543,6.0431,52.3423,17.9381,72.4504,34.3136,0.0214,1.0,1.2249,0.161,1.6853,0.4658,1.0169
hp_02.png,helicobacter_pylori,space:hsi,25.3764,0.8975,165.3249,12.8579,8.9333,6.6192,0.9628,0.9353,3.6452,48.2741,36.3939,6.1886,25.7745,28.0788,167.6048,41.2163,1.4648,0.9836,41.6549,30.0543,6.0431,52.3423,17.9381,72.4504,34.3136,0.0214,1.0,1.2109,0.1455,1.5653,0.4924,1.2012
hp_02.png,helicobacter_pylori,contrast:clahe_sk,20.4377,0.5338,505.2234,22.4772,19.252,11.4098,0.8608,0.8149,8.7067,53.0647,37.7461,6.9346,37.8422,48.2664,698.6685,42.9771,13.9709,0.9552,41.6549,30.0543,6.0431,52.3423,17.9381,72.4504,34.3136,0.0214,1.0,1.2559,0.8915,2.6907,0.723,1.2525
hp_02.png,helicobacter_pylori,contrast:he,21.2909,0.6655,415.8081,20.3914,17.082,17.072,0.9737,0.8939,7.8911,58.7269,38.0663,6.9494,50.2691,35.0794,567.4987,44.7778,5.5771,0.9845,41.6549,30.0543,6.0431,52.3423,17.9381,72.4504,34.3136,0.0214,1.0,1.2666,0.9063,1.9556,0.9604,1.305
hp_02.png,helicobacter_pylori,contrast:bbhe,22.5983,0.6619,315.0295,17.7491,13.578,9.8316,0.9455,0.8912,5.6473,51.4865,39.4906,6.8118,22.8312,36.6976,360.6629,44.2414,11.2457,0.9552,41.6549,30.0543,6.0431,52.3423,17.9381,72.4504,34.3136,0.0214,1.0,1.314,0.7687,2.0458,0.4362,1.2893
hp_02.png,helicobacter_pylori,contrast:dsihe,22.4823,0.6329,323.4117,17.9837,14.0279,8.6854,0.9291,0.8821,5.7991,50.3403,39.0782,6.7531,21.1693,37.6596,403.7838,43.6722,12.1338,0.9416,41.6549,30.0543,6.0431,52.3423,17.9381,72.4504,34.3136,0.0214,1.0,1.3003,0.71,2.0994,0.4044,1.2727
hp_02.png,helicobacter_pylori,contrast:agcwd,26.2501,0.7871,133.7917,11.5668,9.5165,7.0062,0.9525,0.9334,4.0005,34.6487,27.6804,5.3818,16.8618,22.6889,140.2296,31.0233,1.4557,0.8868,41.6549,30.0543,6.0431,52.3423,17.9381,72.4504,34.3136,0.0214,1.0,0.921,-0.6613,1.2648,0.3221,0.9041
hp_02.png,helicobacter_pylori,contrast:msr,24.1879,0.7206,215.4907,14.6796,11.0328,8.742,0.955,0.9209,5.0439,50.3969,36.4222,6.8951,43.241,36.739,340.5298,41.2624,8.4961,1.0,41.6549,30.0543,6.0431,52.3423,17.9381,72.4504,34.3136,0.0214,1.0,1.2119,0.852,2.0481,0.8261,1.2025
hp_02.png,helicobacter_pylori,contrast:stretch,23.0759,0.88,281.2802,16.7714,13.6699,12.8499,0.9981,0.921,5.3305,54.5048,40.6147,6.1524,52.9054,24.7542,144.8117,46.4175,0.4822,1.0,41.6549,30.0543,6.0431,52.3423,17.9381,72.4504,34.3136,0.0214,1.0,1.3514,0.1093,1.38,1.0108,1.3527
hp_02.png,helicobacter_pylori,upsample:hu_wbi_literal,29.9356,0.9277,56.272,7.5015,5.4753,1.7459,0.9704,0.9694,2.3348,39.909,29.8415,5.9568,24.4932,24.8876,143.76,34.2715,0.7584,0.9798,41.6549,30.0543,6.0431,52.3423,17.9381,72.4504,34.3136,0.0214,1.0,0.9929,-0.0863,1.3874,0.4679,0.9988
hp_02.png,helicobacter_pylori,upsample:bilinear,27.5883,0.9095,97.6687,9.8827,7.1089,3.2,0.9636,0.9546,3.0219,44.8549,33.7506,6.1081,25.7184,27.7301,151.4686,38.3518,1.4603,0.9825,41.6549,30.0543,6.0431,52.3423,17.9381,72.4504,34.3136,0.0214,1.0,1.123,0.065,1.5459,0.4914,1.1177
hp_02.png,helicobacter_pylori,upsample:bicubic,27.4634,0.8959,100.636,10.0318,7.2576,3.269,0.9627,0.9533,3.0699,44.9239,33.8202,6.1606,25.9,28.9579,188.3012,38.5097,2.3605,0.9825,41.6549,30.0543,6.0431,52.3423,17.9381,72.4504,34.3136,0.0214,1.0,1.1253,0.1175,1.6143,0.4948,1.1223
hp_02.png,helicobacter_pylori,upsample:lanczos4,27.4845,0.8981,100.1595,10.008,7.2473,3.2969,0.9629,0.9536,3.0436,44.9518,33.7906,6.1622,25.8684,28.62,189.5957,38.491,2.1576,0.9825,41.6549,30.0543,6.0431,52.3423,17.9381,72.4504,34.3136,0.0214,1.0,1.1243,0.1191,1.5955,0.4942,1.1217
hp_02.png,helicobacter_pylori,upsample:nearest,27.9078,0.8971,90.8064,9.5292,6.9753,3.0735,0.9657,0.9575,2.9367,44.7284,33.5526,6.1511,25.6982,28.501,232.5614,38.274,2.1103,0.9821,41.6549,30.0543,6.0431,52.3423,17.9381,72.4504,34.3136,0.0214,1.0,1.1164,0.108,1.5889,0.491,1.1154
hp_02.png,helicobacter_pylori,upsample:none,27.9492,0.8993,89.7546,9.4739,6.9546,2.5965,0.9638,0.957,2.9628,44.2513,33.2927,6.1272,25.6983,28.4271,231.7153,37.9044,2.0157,0.9821,41.6549,30.0543,6.0431,52.3423,17.9381,72.4504,34.3136,0.0214,1.0,1.1078,0.0841,1.5847,0.491,1.1046
hp_02.png,helicobacter_pylori,sr:none,26.6807,0.8281,120.1591,10.9617,8.2971,3.0548,0.9505,0.9428,3.4951,44.7097,33.4171,6.583,58.6975,32.3718,203.0732,37.6824,4.1214,0.9829,41.6549,30.0543,6.0431,52.3423,17.9381,72.4504,34.3136,0.0214,1.0,1.1119,0.5399,1.8046,1.1214,1.0982
hp_02.png,helicobacter_pylori,sr:lanczos_detail,25.7216,0.7254,149.6991,12.2352,9.3014,3.1715,0.9376,0.929,3.9417,44.8264,33.6868,6.6403,33.1928,38.9871,754.5014,38.1111,11.7401,0.9832,41.6549,30.0543,6.0431,52.3423,17.9381,72.4504,34.3136,0.0214,1.0,1.1209,0.5972,2.1734,0.6341,1.1107
hp_02.png,helicobacter_pylori,sr:ibp,25.4676,0.6934,158.7447,12.5994,9.5929,3.3056,0.9338,0.9249,4.1001,44.9604,33.7366,6.6425,34.7591,39.0313,1112.3053,38.1983,11.7142,0.9832,41.6549,30.0543,6.0431,52.3423,17.9381,72.4504,34.3136,0.0214,1.0,1.1225,0.5994,2.1759,0.6641,1.1132
hp_02.png,helicobacter_pylori,sr:unsharp_sr,26.2225,0.7795,133.5078,11.5546,8.8121,3.2664,0.9453,0.9368,3.7318,44.9213,33.5718,6.6508,60.4502,36.1078,370.3297,37.8907,8.8043,1.0,41.6549,30.0543,6.0431,52.3423,17.9381,72.4504,34.3136,0.0214,1.0,1.117,0.6077,2.0129,1.1549,1.1042
hp_03.png,helicobacter_pylori,PAPER,27.0112,0.8934,112.3768,10.6008,7.6847,3.3986,0.9586,0.9489,3.1962,45.1069,34.2109,6.165,26.4981,28.4932,169.1739,38.3512,1.947,0.9825,41.7083,30.38,6.0836,52.6958,18.091,71.911,33.8995,0.0198,1.0,1.1261,0.0814,1.575,0.5029,1.1313
hp_03.png,helicobacter_pylori,space:yiq,25.6324,0.8816,175.8538,13.261,9.4318,7.2733,0.9657,0.9345,3.2818,48.9816,37.1278,6.0972,55.0818,29.0365,178.5634,33.1578,2.4216,0.9835,41.7083,30.38,6.0836,52.6958,18.091,71.911,33.8995,0.0198,1.0,1.2221,0.0136,1.605,1.0453,0.9781
hp_03.png,helicobacter_pylori,space:ycrcb,25.5511,0.8849,178.9761,13.3782,9.5347,7.5276,0.9662,0.934,3.3574,49.2359,37.1627,6.1016,25.9353,29.0949,181.4803,33.1341,2.0035,0.9835,41.7083,30.38,6.0836,52.6958,18.091,71.911,33.8995,0.0198,1.0,1.2233,0.018,1.6083,0.4922,0.9774
hp_03.png,helicobacter_pylori,space:lab,25.7641,0.8854,170.3905,13.0534,9.1494,7.3161,0.9694,0.9372,3.3379,49.0244,37.2718,6.2401,25.0267,30.4171,200.1317,34.4705,3.8513,0.9837,41.7083,30.38,6.0836,52.6958,18.091,71.911,33.8995,0.0198,1.0,1.2269,0.1565,1.6813,0.4749,1.0168
hp_03.png,helicobacter_pylori,space:hsi,25.1118,0.8976,176.0564,13.2686,9.3143,6.985,0.9615,0.9329,3.7542,48.6933,36.8026,6.1799,26.1438,28.2515,168.3732,41.1121,1.4786,0.9835,41.7083,30.38,6.0836,52.6958,18.091,71.911,33.8995,0.0198,1.0,1.2114,0.0963,1.5616,0.4961,1.2128
hp_03.png,helicobacter_pylori,contrast:clahe_sk,20.4906,0.5418,501.8814,22.4027,19.058,11.3865,0.8617,0.8177,8.5945,53.0948,37.783,6.941,40.113,47.5222,668.3818,42.5119,13.8321,0.9699,41.7083,30.38,6.0836,52.6958,18.091,71.911,33.8995,0.0198,1.0,1.2437,0.8574,2.6268,0.7612,1.2541
hp_03.png,helicobacter_pylori,contrast:he,21.3144,0.6735,415.6324,20.3871,17.2669,17.2571,0.977,0.8966,7.9494,58.9654,38.3911,6.9434,51.1915,34.1154,554.0449,44.1445,4.5761,0.9845,41.7083,30.38,6.0836,52.6958,18.091,71.911,33.8995,0.0198,1.0,1.2637,0.8598,1.8858,0.9715,1.3022
hp_03.png,helicobacter_pylori,contrast:bbhe,22.7805,0.6764,303.5415,17.4224,13.5248,9.817,0.9514,0.8974,5.6036,51.5253,39.8412,6.7973,22.9555,35.3925,340.3164,43.6353,10.144,0.9552,41.7083,30.38,6.0836,52.6958,18.091,71.911,33.8995,0.0198,1.0,1.3114,0.7137,1.9564,0.4356,1.2872
hp_03.png,helicobacter_pylori,contrast:dsihe,22.6986,0.6488,309.1044,17.5814,13.9205,8.7108,0.9369,0.8898,5.7415,50.4191,39.4364,6.7385,21.2324,36.1303,379.4923,43.091,10.9818,0.9416,41.7083,30.38,6.0836,52.6958,18.091,71.911,33.8995,0.0198,1.0,1.2981,0.6549,1.9971,0.4029,1.2711
hp_03.png,helicobacter_pylori,contrast:agcwd,26.1792,0.7904,135.6588,11.6473,9.6458,7.1043,0.9531,0.9339,4.1092,34.604,28.1032,5.4333,16.9153,22.3533,136.0097,30.5465,1.2421,0.8909,41.7083,30.38,6.0836,52.6958,18.091,71.911,33.8995,0.0198,1.0,0.9251,-0.6503,1.2356,0.321,0.9011
hp_03.png,helicobacter_pylori,contrast:msr,24.5143,0.7298,200.6012,14.1634,10.6078,8.019,0.9553,0.9252,4.8307,49.7273,36.485,6.8952,46.6151,36.5459,331.2353,40.6172,7.9056,1.0,41.7083,30.38,6.0836,52.6958,18.091,71.911,33.8995,0.0198,1.0,1.201,0.8116,2.0201,0.8846,1.1982
hp_03.png,helicobacter_pylori,contrast:stretch,23.8521,0.8902,236.8218,15.389,12.5061,11.6822,0.9984,0.9319,4.9152,53.3905,40.205,6.1791,53.1462,24.3495,137.2334,44.8529,0.2228,1.0,41.7083,30.38,6.0836,52.6958,18.091,71.911,33.8995,0.0198,1.0,1.3234,0.0955,1.3459,1.0085,1.3231
hp_03.png,helicobacter_pylori,upsample:hu_wbi_literal,29.5899,0.9286,61.8938,7.8673,5.7074,1.5872,0.9676,0.9669,2.4046,40.1211,30.1607,5.9814,25.1922,24.9706,143.8093,34.0736,0.6042,0.98,41.7083,30.38,6.0836,52.6958,18.091,71.911,33.8995,0.0198,1.0,0.9928,-0.1022,1.3803,0.4781,1.0051
hp_03.png,helicobacter_pylori,upsample:bilinear,27.1562,0.9067,108.6249,10.4223,7.5521,3.3082,0.9602,0.9506,3.1731,45.0165,34.2358,6.1478,26.3139,27.916,151.563,38.3205,1.7868,0.9825,41.7083,30.38,6.0836,52.6958,18.091,71.911,33.8995,0.0198,1.0,1.1269,0.0642,1.5431,0.4994,1.1304
hp_03.png,helicobacter_pylori,upsample:bicubic,27.0632,0.896,111.2458,10.5473,7.6594,3.4638,0.9592,0.9495,3.1835,45.1721,34.1923,6.1721,26.3799,29.108,189.2612,38.3517,2.6443,0.9825,41.7083,30.38,6.0836,52.6958,18.091,71.911,33.8995,0.0198,1.0,1.1255,0.0885,1.609,0.5006,1.1313
hp_03.png,helicobacter_pylori,upsample:lanczos4,27.057,0.8983,111.3185,10.5508,7.6657,3.521,0.9592,0.9496,3.1907,45.2293,34.165,6.1658,26.3238,28.7459,189.4628,38.3536,2.4048,0.9825,41.7083,30.38,6.0836,52.6958,18.091,71.911,33.8995,0.0198,1.0,1.1246,0.0822,1.589,0.4995,1.1314
hp_03.png,helicobacter_pylori,upsample:nearest,27.4927,0.8977,100.633,10.0316,7.3644,3.2822,0.9627,0.954,3.0766,44.9905,33.9627,6.1573,26.0783,28.603,231.8899,38.1404,2.4719,0.9823,41.7083,30.38,6.0836,52.6958,18.091,71.911,33.8995,0.0198,1.0,1.1179,0.0737,1.5811,0.4949,1.1251
hp_03.png,helicobacter_pylori,upsample:none,27.8188,0.8994,93.1841,9.6532,7.1279,2.896,0.9646,0.9568,3.0107,44.6043,33.8335,6.1626,26.2206,28.5742,232.8245,37.9175,2.4582,0.9823,41.7083,30.38,6.0836,52.6958,18.091,71.911,33.8995,0.0198,1.0,1.1137,0.079,1.5795,0.4976,1.1185
hp_03.png,helicobacter_pylori,sr:none,26.3089,0.8292,131.7836,11.4797,8.6941,3.1949,0.9466,0.9386,3.6367,44.9032,33.8246,6.5889,59.6761,32.4491,202.0689,37.5664,4.3472,0.9829,41.7083,30.38,6.0836,52.6958,18.091,71.911,33.8995,0.0198,1.0,1.1134,0.5053,1.7937,1.1325,1.1082
hp_03.png,helicobacter_pylori,sr:lanczos_detail,25.4305,0.7265,161.2483,12.6984,9.6432,3.3101,0.9342,0.9253,4.0692,45.0184,34.1028,6.6468,33.4394,39.1245,760.0368,37.9715,11.795,0.9833,41.7083,30.38,6.0836,52.6958,18.091,71.911,33.8995,0.0198,1.0,1.1225,0.5632,2.1626,0.6346,1.1201
hp_03.png,helicobacter_pylori,sr:ibp,25.1952,0.6943,170.3003,13.0499,9.9196,3.4498,0.9305,0.9212,4.2136,45.1581,34.1406,6.6502,34.2852,39.1418,1118.6391,38.0721,12.0056,0.9833,41.7083,30.38,6.0836,52.6958,18.091,71.911,33.8995,0.0198,1.0,1.1238,0.5666,2.1636,0.6506,1.1231
hp_03.png,helicobacter_pylori,sr:unsharp_sr,25.8939,0.7806,144.9791,12.0407,9.1825,3.4125,0.9416,0.9329,3.8604,45.1208,33.9684,6.6569,61.3471,36.167,369.1852,37.7735,8.3588,1.0,41.7083,30.38,6.0836,52.6958,18.091,71.911,33.8995,0.0198,1.0,1.1181,0.5733,1.9992,1.1642,1.1143
hp_04.png,helicobacter_pylori,PAPER,27.2687,0.8984,105.6267,10.2775,7.4534,3.2272,0.9635,0.9548,3.1696,45.6528,35.2427,6.2083,26.6627,27.7526,161.6238,40.2002,1.7014,0.9831,42.4256,31.4519,6.1269,52.7731,18.0025,71.3616,35.8096,0.0168,1.0,1.1205,0.0814,1.5416,0.5052,1.1226
hp_04.png,helicobacter_pylori,space:yiq,25.7185,0.8902,172.0556,13.117,9.2376,7.1421,0.9693,0.9393,3.2774,49.5677,38.3053,6.1287,26.1072,28.4543,172.6173,34.9473,1.9424,0.9843,42.4256,31.4519,6.1269,52.7731,18.0025,71.3616,35.8096,0.0168,1.0,1.2179,0.0018,1.5806,0.4947,0.9759
hp_04.png,helicobacter_pylori,space:ycrcb,25.6414,0.8898,175.0824,13.2319,9.3614,7.3775,0.9699,0.9389,3.3269,49.8031,38.3724,6.1458,26.1367,28.5012,174.7211,34.9689,2.0584,0.9843,42.4256,31.4519,6.1269,52.7731,18.0025,71.3616,35.8096,0.0168,1.0,1.22,0.0189,1.5832,0.4953,0.9765
hp_04.png,helicobacter_pylori,space:lab,25.8936,0.8918,165.3681,12.8596,8.97,7.2014,0.9735,0.9424,3.2903,49.627,38.4763,6.2456,25.0798,29.6682,191.851,36.4306,3.1097,0.9845,42.4256,31.4519,6.1269,52.7731,18.0025,71.3616,35.8096,0.0168,1.0,1.2233,0.1187,1.648,0.4752,1.0173
hp_04.png,helicobacter_pylori,space:hsi,25.1809,0.9024,172.9844,13.1524,9.1389,6.8822,0.966,0.9379,3.7565,49.3078,38.0913,6.2211,26.278,27.7314,162.6073,43.2791,1.1841,0.9843,42.4256,31.4519,6.1269,52.7731,18.0025,71.3616,35.8096,0.0168,1.0,1.2111,0.0942,1.5404,0.4979,1.2086
hp_04.png,helicobacter_pylori,contrast:clahe_sk,20.7721,0.5555,466.2863,21.5937,18.4199,10.8978,0.874,0.836,8.477,53.3234,38.1627,6.9692,46.9886,45.3012,639.4981,43.8232,12.2482,0.9706,42.4256,31.4519,6.1269,52.7731,18.0025,71.3616,35.8096,0.0168,1.0,1.2134,0.8423,2.5164,0.8904,1.2238
hp_04.png,helicobacter_pylori,contrast:he,21.5515,0.6809,387.9781,19.6972,16.7779,16.7641,0.9783,0.9064,7.8956,59.1897,38.7985,6.9687,53.1322,33.1623,554.9868,45.6847,3.5568,0.9846,42.4256,31.4519,6.1269,52.7731,18.0025,71.3616,35.8096,0.0168,1.0,1.2336,0.8418,1.8421,1.0068,1.2758
hp_04.png,helicobacter_pylori,contrast:bbhe,23.1389,0.6838,277.5132,16.6587,12.8761,9.1171,0.9533,0.9081,5.4331,51.5427,40.1918,6.8196,22.8701,34.1172,319.2604,45.0436,9.4788,0.9559,42.4256,31.4519,6.1269,52.7731,18.0025,71.3616,35.8096,0.0168,1.0,1.2779,0.6927,1.8951,0.4334,1.2579
hp_04.png,helicobacter_pylori,contrast:dsihe,23.031,0.6598,284.5108,16.8674,13.2021,8.2533,0.9417,0.9017,5.5798,50.6789,39.8397,6.798,22.7855,34.8783,355.0024,44.5309,10.4675,0.9565,42.4256,31.4519,6.1269,52.7731,18.0025,71.3616,35.8096,0.0168,1.0,1.2667,0.6711,1.9374,0.4318,1.2435
hp_04.png,helicobacter_pylori,contrast:agcwd,26.011,0.7893,139.6855,11.8189,9.7916,7.2511,0.9555,0.936,4.2224,35.1745,29.0219,5.4363,17.0748,21.9364,129.0417,32.3728,1.0712,0.8929,42.4256,31.4519,6.1269,52.7731,18.0025,71.3616,35.8096,0.0168,1.0,0.9227,-0.6906,1.2185,0.3236,0.904
hp_04.png,helicobacter_pylori,contrast:msr,25.1432,0.7363,171.7639,13.1059,9.7969,6.5835,0.9552,0.9349,4.5638,49.0091,36.5004,6.8923,46.7746,35.0778,320.0571,41.5046,7.0328,1.0,42.4256,31.4519,6.1269,52.7731,18.0025,71.3616,35.8096,0.0168,1.0,1.1605,0.7654,1.9485,0.8863,1.159
hp_04.png,helicobacter_pylori,contrast:stretch,24.5858,0.8967,199.0948,14.1101,11.4355,10.6,0.9984,0.9435,4.4992,53.0256,40.5373,6.1871,53.1169,23.67,129.6404,46.1779,0.3235,1.0,42.4256,31.4519,6.1269,52.7731,18.0025,71.3616,35.8096,0.0168,1.0,1.2889,0.0602,1.3148,1.0065,1.2895
